law_id	group	law	article	has_annex	text
OSH-01	OSH	職業安全衛生法	第44條		未依第七條第三項規定登錄或違反第九條第二項、第十條第二項之規定者，處新臺幣三萬元以上十五萬元以下罰鍰；經通知限期改善，屆期未改善者，按次處罰。 ／ 違反第七條第一項、第八條第一項、第十三條第一項或第十四條第一項規定者，處新臺幣二十萬元以上二百萬元以下罰鍰，並得限期停止輸入、產製、製造或供應；屆期不停止者，按次處罰。 ／ 未依第七條第三項規定標示或違反第九條第一項之規定者，處新臺幣三萬元以上三十萬元以下罰鍰，並得令限期回收或改正。 ／ 未依前項規定限期回收或改正者，處新臺幣十萬元以上一百萬元以下罰鍰，按次處罰。 ／ 違反第七條第一項、第八條第一項、第九條第一項規定之產品，或第十四條第一項規定之化學品者，得沒入、銷燬或採取其他必要措施，其執行所需之費用，由行為人負擔。
OSH-01	OSH	職業安全衛生法	第45條		有下列情形之一者，處新臺幣三萬元以上七十五萬元以下罰鍰： ／ 一、違反第六條第二項、第十二條第四項、第二十條第一項、第二項、第二十一條第一項、第二項、第二十二條第一項、第二十二條之一第二項後段、第二十二條之二第一項第二款、第三項、第二十三條第一項、第三十二條第一項、第三十四條第一項或第三十八條之規定，經通知限期改善，屆期未改善。 ／ 二、違反第十五條之一第一項至第三項、第十七條、第十八條第三項、第二十二條之二第一項第一款、第二項、第五項、第二十六條、第二十七條、第二十七條之一第一項、第二項、第二十八條、第二十九條第三項、第三十三條或第三十九條第四項之規定。 ／ 三、依第三十六條第一項之規定，應給付工資而不給付。 ／ 有前項規定情形之一者，主管機關得依事業規模、性質或違反情節，加重其罰鍰至法定罰鍰最高額二分之一。
OSH-01	OSH	職業安全衛生法	第46條		最高負責人經認定有職場霸凌之行為者，處新臺幣一萬元以上一百萬元以下罰鍰。 ／ 違反第二十四條第三項規定，致發生第三十七條第二項之災害者，處新臺幣一萬元以上二十萬元以下罰鍰，並應接受中央主管機關指定之講習；拒不接受講習者，按次處罰。 ／ 前項情形，操作人員係因雇主指示作業所致者，不予處罰。 ／ 違反第二十條第六項、第三十二條第四項或第三十四條第二項之規定者，處新臺幣三千元以下罰鍰。 ／ 第一項裁處權時效，自直轄市或縣（市）主管機關收受申訴人依第二十二條之三第一項但書規定提起申訴之日起算。
OSH-01	OSH	職業安全衛生法	第47條		代行檢查機構執行職務，違反本法或依本法所發布之命令者，處新臺幣六萬元以上三十萬元以下罰鍰；其情節重大者，中央主管機關並得予以暫停代行檢查職務或撤銷指定代行檢查職務之處分。
OSH-01	OSH	職業安全衛生法	第48條		有下列情形之一者，予以警告或處新臺幣六萬元以上三十萬元以下罰鍰，並得限期令其改正；屆期未改正或情節重大者，得撤銷或廢止其認可，或定期停止其業務之全部或一部： ／ 一、驗證機構違反中央主管機關依第八條第五項規定所定之辦法。 ／ 二、監測機構違反中央主管機關依第十二條第五項規定所定之辦法。 ／ 三、醫療機構違反第二十條第四項及中央主管機關依第二十條第五項規定所定之辦法。 ／ 四、勞工健康服務專業機構違反中央主管機關依第二十二條第三項規定所定之規則。 ／ 五、訓練單位違反中央主管機關依第三十二條第三項規定所定之規則。 ／ 六、顧問服務機構違反中央主管機關依第三十六條第三項規定所定之規則。
OSH-01	OSH	職業安全衛生法	第49條		有下列情形之一者，應公布其事業單位、雇主、代行檢查機構、驗證機構、監測機構、醫療機構、勞工健康服務專業機構、訓練單位或顧問服務機構之名稱、負責人姓名；其經主管機關處以罰鍰者，應公布該罰鍰處分之處分期日、違反條文及罰鍰金額： ／ 一、發生第三十七條第二項之災害。 ／ 二、有第四十條至第四十五條、第四十七條或第四十八條之情形。 ／ 三、發生職業病。 ／ 符合前項第一款或第二款情形，並應公布職業災害之發生日期、發生地及罹災人數。
OSH-01	OSH	職業安全衛生法	第50條		為提升雇主及工作者之職業安全衛生知識，促進職業安全衛生文化之發展，中央主管機關得訂定獎勵或補助辦法，鼓勵事業單位及有關團體辦理之。 ／ 直轄市與縣（市）主管機關及各目的事業主管機關應積極推動職業安全衛生業務；中央主管機關得訂定績效評核及獎勵辦法。
OSH-01	OSH	職業安全衛生法	第51條		自營作業者獨立作業或以其作業交付承攬時，適用第五條至第七條、第九條、第十條、第十四條、第十六條、第二十四條、第二十六條、第二十七條、第二十八條及其罰則規定。 ／ 第二條第一款所定受工作場所負責人指揮或監督從事勞動之人員，於事業單位工作場所從事勞動，比照該事業單位之勞工，適用本法之規定。但第二十條之體格檢查及在職勞工健康檢查之規定，不在此限。
OSH-01	OSH	職業安全衛生法	第51條之1		事業單位以數位方式經營商品交易或運送，且交付無僱傭關係之個人親自履行外送作業時，適用第五條第一項、第六條、第三十二條第一項、第三十三條、第三十七條第二項及其罰則規定。
OSH-01	OSH	職業安全衛生法	第52條		中央主管機關得將第八條驗證機構管理、第九條抽驗與市場查驗、第十二條作業環境監測機構之管理、查核與監測結果之通報、第十三條新化學物質之登記與報告之審查、第十四條管制性化學品之許可與優先管理化學品之運作資料之備查、第二十條認可之醫療機構管理及健康檢查結果之通報、第二十三條第三項職業安全衛生管理系統之訪查與績效認可、第三十二條第二項訓練單位之管理及第三十九條第二項疑似職業病調查等業務，委託相關專業團體辦理。
OSH-01	OSH	職業安全衛生法	第53條		主管機關辦理本法所定之認可、審查、許可、驗證、檢查及指定等業務，應收規費；其收費標準由中央主管機關定之。
OSH-01	OSH	職業安全衛生法	第54條		本法施行細則，由中央主管機關定之。
OSH-01	OSH	職業安全衛生法	第55條		本法施行日期，由行政院定之。
OSH-02	OSH	職業安全衛生法施行細則	第1條		本細則依職業安全衛生法（以下簡稱本法）第五十四條規定訂定之。
OSH-02	OSH	職業安全衛生法施行細則	第2條		本法第二條第一款、第六款、第十條第二項及第五十一條第一項所稱自營作業者，指獨立從事勞動或技藝工作，獲致報酬，且未僱用有酬人員幫同工作者。 ／ 本法第二條第一款及第六款所稱其他受工作場所負責人指揮或監督從事勞動之人員，指與事業單位無僱傭關係，於其工作場所從事勞動或以學習技能、接受職業訓練為目的從事勞動之工作者。
OSH-02	OSH	職業安全衛生法施行細則	第3條		本法第二條第一款、第六款、第十八條第一項、第二十三條第四項、第二十七條第一項第一款及第五十一條第二項所稱工作場所負責人，指雇主或於該工作場所代表雇主從事管理、指揮或監督工作者從事勞動之人。
OSH-02	OSH	職業安全衛生法施行細則	第4條		本法第二條第二款、第十八條第三項及第三十六條第一項所稱工資，指勞工因工作而獲得之報酬，包括工資、薪金及按計時、計日、計月、計件以現金或實物等方式給付之獎金、津貼及其他任何名義之經常性給與均屬之。
OSH-02	OSH	職業安全衛生法施行細則	第5條		（刪除）
OSH-02	OSH	職業安全衛生法施行細則	第6條		本法第二條第五款所稱職業上原因，指隨作業活動所衍生，於勞動上一切必要行為及其附隨行為而具有相當因果關係者。
OSH-02	OSH	職業安全衛生法施行細則	第7條		本法第四條所稱各業，適用中華民國行業標準分類之規定。
OSH-02	OSH	職業安全衛生法施行細則	第8條		本法第五條第一項所稱合理可行範圍，指依本法及有關安全衛生法令、指引、實務規範或一般社會通念，雇主明知或可得而知勞工所從事之工作，有致其生命、身體及健康受危害之虞，並可採取必要之預防設備或措施者。 ／ 本法第五條第二項及第二十六條第一項所稱風險評估，指辨識、分析及評量風險之程序。
OSH-02	OSH	職業安全衛生法施行細則	第9條		（刪除）
OSH-02	OSH	職業安全衛生法施行細則	第10條		（刪除）
OSH-02	OSH	職業安全衛生法施行細則	第11條		本法第六條第二項第三款所定執行職務因他人行為遭受身體或精神不法侵害之預防，雇主應依相關法令規定採取必要之安全衛生措施，包括辦理內部調查及為一定之處置；其涉及民事、刑事或行政責任者，由各該主管機關或司法機關依規定調查或認定。
